timestamp,ax,ay,az,gx,gy,gz
1710000186.05,1.076,0.7114,12.3874,-0.00077,0.01008,-0.00218
1710000186.06,1.316,0.6822,12.3686,0.0029,-0.00033,-0.01156
1710000186.07,1.6108,0.7221,12.5638,-0.01459,0.00458,0.00034
1710000186.08,1.609,0.8441,13.042,0.00147,0.00966,-0.01378
1710000186.09,1.556,0.6587,12.9347,0.0183,-0.01199,0.01631
1710000186.1,1.4849,0.8055,12.6998,0.00352,0.00026,0.01593
1710000186.11,1.3704,0.6198,12.3281,0.002,0.00631,0.0066
1710000186.12,1.1212,0.5243,12.1683,0.00216,0.0011,0.0116
1710000186.13,1.1215,0.2631,11.8384,-0.00092,0.01619,0.00584
1710000186.14,0.6524,0.0989,11.3069,0.00872,-0.00833,-0.03614
1710000186.15,0.3144,0.0146,10.9799,0.01262,0.00026,-0.01083
1710000186.16,-0.0196,-0.2575,9.9857,-0.002,-0.00025,0.02335
1710000186.17,-0.1867,-0.2367,9.57,-0.01364,0.017,0.00833
1710000186.18,-0.4674,-0.3273,9.1753,0.01051,0.00445,-0.00442
1710000186.19,-0.7454,-0.6085,8.4181,-0.00039,0.00028,0.00222
1710000186.2,-1.058,-0.5715,8.2372,-0.00149,0.0215,-0.00647
1710000186.21,-1.0373,-0.6935,7.8916,0.01029,0.00857,0.00625
1710000186.22,-1.4085,-0.6603,7.2889,-0.00124,-0.00527,0.00679
1710000186.23,-1.3124,-0.6333,7.0972,0.01198,-0.00073,0.00275
1710000186.24,-1.3653,-0.7169,6.8214,0.01365,0.00872,0.00506
1710000186.25,-1.114,-0.7699,6.7515,0.01194,-0.00807,-0.00851
1710000186.26,-1.5416,-0.5859,7.1198,0.00524,0.00878,-0.00451
1710000186.27,-1.4186,-0.6188,6.8534,0.00098,0.01285,0.01876
1710000186.28,-1.3784,-0.5452,7.4424,-0.00326,0.0061,0.00618
1710000186.29,-1.2692,-0.4563,7.5245,-0.00948,-0.00548,0.01035
1710000186.3,-0.9447,-0.2482,7.8775,0.01384,-0.00303,0.00264
1710000186.31,-0.7551,-0.011,8.7343,0.0014,0.00682,0.003
1710000186.32,-0.5506,-0.0642,9.2032,-0.00464,0.0044,0.0155
1710000186.33,-0.0587,0.0639,9.491,0.00655,0.02454,-0.01468
1710000186.34,0.0272,0.2083,10.1523,0.01525,-0.00759,0.00134
1710000186.35,0.5484,0.5632,10.7121,0.00234,0.00668,-0.00735
1710000186.36,0.851,0.6152,11.3023,0.01092,-0.00228,0.00796
1710000186.37,0.8264,0.8168,11.6244,0.01208,-0.02327,0.01731
1710000186.38,1.3655,0.6877,12.4689,0.00173,0.01315,0.00902
1710000186.39,1.3746,0.6614,12.2172,-0.00209,-0.00209,-0.0017
1710000186.4,1.4157,0.9556,12.36,0.01008,0.01351,0.00678
1710000186.41,1.2214,0.7143,12.7629,0.00351,0.00868,-0.00619
1710000186.42,1.2401,0.8155,12.4066,0.00325,0.00851,-0.00922
1710000186.43,1.6888,0.548,12.5604,-0.00012,-0.00315,-0.00929
1710000186.44,1.5552,0.6089,12.3979,0.00308,-0.00505,-0.01666
1710000186.45,1.4535,0.463,12.2401,-0.00412,0.02176,-0.00224
1710000186.46,1.3054,0.2084,11.8242,-0.00418,0.00428,0.00821
1710000186.47,1.0099,0.3991,11.4647,0.02238,0.02141,-0.01923
1710000186.48,0.5879,-0.0273,10.7584,-0.00017,0.00083,-0.01458
1710000186.49,0.365,-0.1825,10.2965,0.00796,0.00516,0.00522
1710000186.5,-0.1026,-0.3019,9.9257,-0.00271,0.00688,-0.00297
1710000186.51,-0.2453,-0.5933,8.794,0.01408,0.0123,0.00447
1710000186.52,-0.4403,-0.5339,8.7898,0.00409,-0.02191,-0.00182
1710000186.53,-0.689,-0.6745,7.7736,-0.00102,-0.00341,-0.00664
1710000186.54,-1.0456,-0.5963,7.7585,-0.01831,0.00654,0.01034
1710000186.55,-1.518,-0.7257,7.4869,-0.0056,0.01616,0.003
1710000186.56,-1.5842,-0.919,7.1571,0.00838,0.01002,0.00579
1710000186.57,-1.3815,-0.8644,6.7802,-0.02146,-0.00319,-0.00844
1710000186.58,-1.5728,-0.562,6.8673,-0.00837,0.00537,-0.01152
1710000186.59,-1.3884,-0.8198,6.6452,-0.03161,0.02802,0.00984
1710000186.6,-1.6092,-0.5715,7.2332,-0.02223,0.00334,-0.00203
1710000186.61,-1.1102,-0.6239,7.3473,0.00288,-0.00122,0.01747
1710000186.62,-1.2964,-0.5385,7.3087,-0.01256,0.0088,0.00664
1710000186.63,-0.7347,-0.3592,8.1731,0.00329,-0.00067,0.0041
1710000186.64,-0.9554,-0.014,8.4037,0.01118,0.00383,0.00841
1710000186.65,-0.373,-0.1581,8.657,-0.0027,0.0062,-0.01849
1710000186.66,-0.3277,0.2044,9.6675,-0.00015,-0.00465,0.01298
1710000186.67,0.0929,0.4059,10.3271,-0.00624,-0.00453,0.00812
1710000186.68,0.5345,0.3639,10.5049,0.00292,0.02022,-0.01114
1710000186.69,0.7739,0.639,11.1605,0.00011,-0.00985,-0.02512
1710000186.7,0.7582,0.7246,11.5707,-0.01239,-0.00895,0.00563
1710000186.71,1.0016,0.6383,12.1128,-0.00458,0.00223,-0.00159
1710000186.72,1.0306,0.677,12.5019,0.01337,-0.00813,-0.00319
1710000186.73,1.1259,0.7822,12.7965,0.01341,0.00696,0.01185
1710000186.74,1.3484,0.8058,12.3873,0.00137,0.00383,-0.01848
1710000186.75,1.3718,0.7273,12.7064,-0.0273,0.00854,0.01191
1710000186.76,1.2475,0.7629,12.9499,0.00901,0.01267,-0.0074
1710000186.77,1.3639,0.5462,12.4597,-0.01313,0.00518,0.00529
1710000186.78,1.2616,0.4275,12.4124,-0.00565,0.01271,-6e-05
1710000186.79,1.0915,0.3957,11.8136,0.00052,-0.01702,-0.00317
1710000186.8,0.7618,0.2808,11.7089,0.0152,0.00071,0.01299
1710000186.81,0.5518,0.2427,11.0948,-0.00248,-0.01716,0.00317
1710000186.82,0.3255,0.0065,10.6769,0.00634,0.00427,0.00177
1710000186.83,0.2167,-0.117,10.0774,-0.01707,0.01442,0.00216
1710000186.84,-0.2895,-0.3648,9.153,0.00246,-0.01199,0.00942
1710000186.85,-0.7153,-0.4948,9.3019,0.01022,-0.01855,0.01482
1710000186.86,-0.7708,-0.6389,8.1032,-0.0039,-0.00622,-0.00062
1710000186.87,-1.0216,-0.651,8.3948,-0.00145,0.00904,0.01478
1710000186.88,-1.398,-0.725,7.0664,0.01466,0.00282,-0.00973
1710000186.89,-1.3744,-0.7739,7.1947,-0.00357,-0.00486,-0.00447
1710000186.9,-1.5593,-0.8202,6.6753,0.00443,0.00299,-0.00152
1710000186.91,-1.4999,-0.7921,7.1568,-0.00797,-0.01419,0.00347
1710000186.92,-1.4341,-0.5822,6.613,-0.00066,0.00251,-0.00759
1710000186.93,-1.5334,-0.654,6.6853,-0.01054,-0.00631,-0.01119
1710000186.94,-1.2806,-0.5325,7.1024,-0.01552,0.00893,-0.00904
1710000186.95,-1.2594,-0.4325,7.669,-0.00476,-0.01357,-0.00715
1710000186.96,-1.0665,-0.3683,8.0029,0.01188,0.0015,0.00066
1710000186.97,-0.8501,-0.1562,8.158,0.00265,-0.00242,0.01168
1710000186.98,-0.5813,-0.0595,8.6415,0.00766,0.01119,0.00111
1710000186.99,-0.4875,-0.036,9.3522,-0.01121,-0.00709,-0.0081
1710000187.0,-0.2744,0.1784,9.7983,0.02122,-0.01945,-0.00448
1710000187.01,0.4488,0.5748,10.3883,0.00963,0.0068,0.01186
1710000187.02,0.5839,0.6178,10.886,-0.00981,-0.0121,-0.00032
1710000187.03,0.7223,0.5792,11.5396,-0.00463,-0.00081,-0.01183
1710000187.04,1.1863,0.763,11.9538,-0.01533,0.00436,-0.00783
1710000187.05,1.6432,0.7791,12.5413,-0.01648,-0.02206,0.02743
1710000187.06,1.1322,0.9665,12.3971,0.00397,-0.01086,-0.00934
1710000187.07,1.447,0.7861,12.5865,-0.02253,0.01122,-0.01227
1710000187.08,1.5971,0.8001,12.7855,0.00126,0.00997,-0.00829
1710000187.09,1.2436,0.6489,12.7459,-0.00735,-0.00072,0.01025
1710000187.1,1.1976,0.6404,12.8357,0.0054,-0.01044,0.0057
1710000187.11,1.4574,0.2817,12.2279,0.00114,0.02675,-0.00351
1710000187.12,1.1476,0.4642,12.3756,-0.01426,0.00372,-0.00836
1710000187.13,0.8521,0.4054,11.6654,-0.00257,0.00896,-0.01245
1710000187.14,0.4765,0.3302,11.4915,0.0013,-0.00606,0.00773
1710000187.15,0.5125,0.0594,11.2433,0.00068,-0.01032,-0.01606
1710000187.16,-0.0222,-0.1753,10.3913,-0.00102,0.01082,-0.01346
1710000187.17,-0.247,-0.3661,9.7466,0.01226,-0.00157,0.00227
1710000187.18,-0.5164,-0.4666,9.2871,0.01095,0.00267,0.0163
1710000187.19,-0.6895,-0.6992,8.4738,-0.01134,-0.00141,0.00695
1710000187.2,-1.0468,-0.6657,8.0992,-0.01409,0.01489,0.00369
1710000187.21,-1.2359,-0.8415,7.4886,-0.01305,-0.00164,-0.00888
1710000187.22,-1.1247,-0.8317,7.1553,-0.00216,0.00564,0.01566
1710000187.23,-1.3695,-0.8181,7.0824,0.002,0.00185,0.00695
1710000187.24,-1.4711,-0.7621,6.8823,0.01799,-0.01428,-0.00151
1710000187.25,-1.4346,-0.9294,6.8963,-0.00909,-0.00812,0.0062
1710000187.26,-1.6323,-0.7407,6.89,-9e-05,0.00318,-0.0078
1710000187.27,-1.3401,-0.555,6.9642,-0.00246,-0.0039,-0.01663
1710000187.28,-1.2025,-0.3786,7.4618,0.00456,-0.00229,0.00878
1710000187.29,-1.247,-0.4027,7.4996,-0.00072,0.01502,0.00046
1710000187.3,-0.7922,-0.0382,8.0969,-0.00866,-0.00294,0.00775
1710000187.31,-0.6033,-0.0415,8.7622,0.00133,0.02198,0.00502
1710000187.32,-0.3337,0.0451,9.2058,0.01711,-0.00214,-0.00455
1710000187.33,0.1557,0.3123,9.6158,-0.00069,-0.00575,-2e-05
1710000187.34,0.2064,0.2796,9.8268,0.0166,0.01551,0.00426
1710000187.35,0.325,0.3562,10.669,-0.00112,0.00313,0.00604
1710000187.36,0.7422,0.6682,11.6802,0.01185,0.01411,-0.02464
1710000187.37,0.9581,0.7224,11.6727,-0.00584,-0.0116,0.0176
1710000187.38,0.9895,0.844,12.1205,0.00484,-0.02032,-0.00421
1710000187.39,1.0109,0.8857,12.4728,0.01134,-0.02608,0.01213
1710000187.4,1.4168,1.001,12.7486,0.00836,-0.01438,-0.01308
1710000187.41,1.6296,0.6427,12.6553,0.01779,-0.01355,0.00278
1710000187.42,1.6399,0.7125,12.9557,0.02806,0.00552,-0.00121
1710000187.43,1.4953,0.6527,12.7975,-0.01495,-0.00196,0.00582
1710000187.44,1.5927,0.7075,12.18,-0.01155,-0.00323,0.00245
1710000187.45,1.2397,0.5166,11.7282,-0.01443,-0.01299,-0.00793
1710000187.46,0.9972,0.4679,11.7563,0.01929,0.00889,-0.00178
1710000187.47,0.8344,0.2382,11.1753,-0.0061,0.00705,-0.01155
1710000187.48,0.4422,0.0597,10.9762,-0.00348,-0.01605,-0.01667
1710000187.49,0.091,-0.0209,10.2973,0.00522,-0.00372,0.00221
1710000187.5,-0.1468,-0.2103,9.904,-0.00043,-0.0081,-0.00391
1710000187.51,-0.353,-0.3365,9.3445,0.00357,0.01752,-0.01322
1710000187.52,-0.4223,-0.436,8.5045,-0.00599,0.00221,-0.00531
1710000187.53,-1.0208,-0.5658,8.1297,0.01443,-0.00011,-0.00494
1710000187.54,-1.1729,-0.5972,7.6457,-0.01099,0.00211,0.00832
1710000187.55,-1.0927,-0.7521,7.5696,-0.00105,0.00192,-0.00285
1710000187.56,-1.4108,-0.7752,7.0604,0.00265,0.00273,-0.00362
1710000187.57,-1.4828,-0.8991,7.1544,0.00659,-0.02123,-0.00305
1710000187.58,-1.5533,-0.6793,7.0772,0.00384,2e-05,-0.01087
1710000187.59,-1.1983,-0.5575,6.8065,-0.00314,0.02931,0.00536
1710000187.6,-1.3425,-0.834,6.8384,-0.00708,-0.00958,-0.00023
1710000187.61,-1.2767,-0.4917,7.006,0.01743,0.0093,0.00463
1710000187.62,-1.1262,-0.4528,7.6404,-0.01307,0.00609,-0.00879
1710000187.63,-0.8947,-0.3234,7.8777,0.00835,-0.00098,-0.00214
1710000187.64,-0.4454,-0.0983,8.219,-0.01241,-0.0094,-0.01499
1710000187.65,-0.5196,-0.0143,9.0624,0.00459,0.00541,-0.00649
1710000187.66,-0.1627,0.178,9.6171,0.0095,-0.0038,-0.00321
1710000187.67,0.0986,0.248,9.8087,-0.01349,-0.00102,-0.00146
1710000187.68,0.5085,0.5695,10.6284,0.00671,0.0044,0.00364
1710000187.69,0.8944,0.516,11.2051,-0.00646,-0.00951,0.00468
1710000187.7,0.7934,0.5644,11.9137,-0.02321,-0.00371,0.0078
1710000187.71,1.1614,0.7537,11.9639,0.008,0.00712,0.02082
1710000187.72,1.2929,0.6885,12.343,-0.01063,-0.00037,-0.02076
1710000187.73,1.1858,0.8211,12.7315,-0.00683,-0.01827,0.00523
1710000187.74,1.619,0.9597,13.0106,-0.01481,0.00392,-0.0071
1710000187.75,1.7345,0.7598,12.8901,-0.00719,0.00577,0.00271
1710000187.76,1.5964,0.571,12.802,0.01405,0.00683,-0.00709
1710000187.77,1.2999,0.5821,12.4871,0.01774,-0.0021,0.00722
1710000187.78,1.063,0.5999,12.2783,-0.00849,-0.00955,-0.00304
1710000187.79,1.1896,0.406,11.9671,-0.00193,-0.01228,0.01453
1710000187.8,0.7198,0.3281,11.7136,0.00255,-0.00394,0.0042
1710000187.81,0.4917,0.0482,11.1771,-0.01068,0.00728,0.0037
1710000187.82,0.4044,-0.0801,10.4182,0.00623,-0.00702,-0.02049
1710000187.83,0.2046,-0.1246,10.1683,0.01412,0.01807,-0.00902
1710000187.84,-0.2384,-0.1693,9.4002,-0.01236,-0.0059,0.0103
1710000187.85,-0.4945,-0.4997,8.852,0.01351,0.01399,0.00879
1710000187.86,-0.7394,-0.5716,8.5183,-0.01214,0.004,-0.0061
1710000187.87,-1.0935,-0.5593,8.0763,-0.00304,-0.00534,-0.00056
1710000187.88,-1.2128,-0.7265,7.5676,0.02494,-0.01171,-0.01148
1710000187.89,-1.5571,-0.7199,7.5554,0.01859,0.00509,0.00024
1710000187.9,-1.3163,-0.8739,6.5819,-0.01372,-0.00133,-0.0038
1710000187.91,-1.0699,-0.7875,7.0268,0.00832,-0.00747,0.0074
1710000187.92,-1.488,-0.8101,6.616,-0.01336,0.00054,0.00427
1710000187.93,-1.2742,-0.85,6.9009,0.00512,0.00232,-0.00758
1710000187.94,-1.3965,-0.6793,7.1004,-0.00406,-0.0089,-0.00081
1710000187.95,-1.4155,-0.4345,7.373,0.00609,0.00105,-0.01932
1710000187.96,-0.6891,-0.2957,7.5758,0.00324,-0.02188,-0.00311
1710000187.97,-0.9306,-0.133,7.9326,0.00241,-0.01359,0.00776
1710000187.98,-0.4101,-0.0106,8.3228,-0.00199,0.00914,0.0045
1710000187.99,-0.2487,0.0668,9.208,0.02241,-0.00392,-0.0165
1710000188.0,0.1781,0.0531,9.8387,-0.00491,0.00649,0.00155
1710000188.01,0.271,0.261,10.4927,-0.00664,0.00532,0.00148
1710000188.02,0.3776,0.6116,11.1484,0.01567,0.00955,0.00085
1710000188.03,0.704,0.5249,11.5873,-0.01043,0.00669,0.01179
1710000188.04,1.3797,0.6881,12.063,0.01014,0.00865,0.00984
1710000188.05,1.2615,0.7635,12.0386,-0.00316,-0.01494,2e-05
1710000188.06,1.6839,0.6537,12.7471,-0.00855,0.0162,0.00963
1710000188.07,1.3977,0.8323,12.7923,0.0114,0.00585,0.00806
1710000188.08,1.6041,0.9304,12.546,0.00305,0.02481,-0.01223
1710000188.09,1.2956,0.7267,13.0022,0.0007,-0.0017,-0.00753
1710000188.1,1.4311,0.6269,12.4885,0.00187,-0.00859,0.00021
1710000188.11,1.6479,0.44,12.2335,0.0069,0.01125,0.00349
1710000188.12,1.0382,0.4108,12.4318,-0.0145,0.00844,-1e-05
1710000188.13,0.8526,0.3591,11.7719,0.01089,-0.01723,-0.00625
1710000188.14,0.8468,0.1604,11.0484,-0.01722,-0.00081,0.01403
1710000188.15,0.4807,-0.0326,10.6312,-0.01094,-0.00636,0.00173
1710000188.16,0.4724,-0.0382,10.3993,0.00751,-0.00519,-0.00015
1710000188.17,-0.1303,-0.3101,9.3831,0.01025,0.00068,-0.00092
1710000188.18,-0.3627,-0.4618,9.0373,-0.00537,-0.00929,-0.01706
1710000188.19,-0.5911,-0.5252,8.5059,0.00845,0.0108,-0.01162
1710000188.2,-1.043,-0.5098,8.5928,-0.00331,-0.00805,0.0134
1710000188.21,-1.2882,-0.7344,7.3332,-0.01643,-0.00806,0.00607
1710000188.22,-1.475,-0.8605,6.9954,-0.00637,-0.01272,0.00231
1710000188.23,-1.8908,-0.743,6.9089,-0.01395,0.00298,-0.01907
1710000188.24,-1.4862,-0.8282,6.7367,-0.0001,-0.0118,-0.00874
1710000188.25,-1.6951,-0.7088,6.8186,0.00273,0.00564,-0.01203
1710000188.26,-1.5543,-0.9113,6.7704,0.00426,0.01106,0.02528
1710000188.27,-1.2417,-0.6199,7.1916,-0.01341,-0.0051,0.01026
1710000188.28,-1.4084,-0.5435,7.2962,0.00432,0.01445,-0.00183
1710000188.29,-0.99,-0.4912,7.4316,0.00561,-0.00283,-0.02698
1710000188.3,-1.1187,-0.3793,8.0007,0.01336,0.01153,0.01332
1710000188.31,-0.7414,-0.1395,8.4803,-0.00566,0.00821,-0.01052
1710000188.32,-0.1119,-0.068,9.2944,-0.01071,-0.0064,0.00016
1710000188.33,-0.1584,-0.1086,9.7965,-0.00808,0.00105,0.00327
1710000188.34,0.3812,0.2128,10.3306,0.0019,0.00228,-0.0142
1710000188.35,0.8168,0.3392,10.5935,-0.00036,-0.00886,0.00895
1710000188.36,0.6598,0.5783,11.3198,-0.00184,-0.0111,0.00893
1710000188.37,0.8563,0.5504,11.4939,-0.00575,-0.00576,0.0118
1710000188.38,0.8317,0.7395,12.254,0.00596,-0.00716,0.01905
1710000188.39,1.3582,0.6883,12.6842,0.00536,-0.0247,-0.0119
1710000188.4,1.4835,0.8782,12.2478,-0.00278,0.02159,-0.00011
1710000188.41,1.6038,0.8253,12.7715,0.02331,-0.00482,0.00408
1710000188.42,1.7057,0.7179,12.7891,-0.01338,0.01292,-0.00563
1710000188.43,1.299,0.6959,12.9001,-0.00534,0.00588,-0.008
1710000188.44,1.6379,0.6483,12.4096,-0.01016,-0.00758,0.00276
1710000188.45,1.1713,0.4855,12.1193,-0.00769,0.00825,-0.0118
1710000188.46,1.0814,0.365,11.8994,-0.00251,-0.00857,0.00733
1710000188.47,0.7936,-0.0008,11.5429,0.00315,0.01932,-0.00421
1710000188.48,0.4365,0.0097,10.9594,0.00023,-0.00657,0.0071
1710000188.49,0.1012,-0.1669,10.5523,0.02806,-0.00764,0.00508
1710000188.5,0.0315,-0.1313,9.9518,-0.0163,0.01204,-0.02267
1710000188.51,-0.4257,-0.4145,9.1484,-0.00362,-0.00065,0.00481
1710000188.52,-0.5852,-0.5686,8.7144,0.00632,0.01597,0.00174
1710000188.53,-0.8656,-0.551,8.3166,-0.02805,-0.00884,-0.01412
1710000188.54,-1.0812,-0.8474,7.6021,0.00721,0.02089,0.01841
1710000188.55,-1.4834,-0.7659,7.2513,0.014,-0.01162,0.00709
1710000188.56,-1.8323,-0.9898,6.8081,-0.00339,0.0053,0.00369
1710000188.57,-1.327,-0.8711,7.1447,-0.00693,-0.00701,-0.0106
1710000188.58,-1.3282,-0.8239,7.254,-0.00505,-0.00049,0.00146
1710000188.59,-1.8724,-0.5829,6.7028,0.00333,0.01284,0.0152
1710000188.6,-1.3639,-0.6687,7.0766,0.00142,-0.00788,0.01197
1710000188.61,-1.2819,-0.6449,7.4356,0.00598,0.01764,-0.00595
1710000188.62,-1.3544,-0.4515,7.2698,-0.00843,0.00751,-0.0001
1710000188.63,-0.8215,-0.1609,7.9723,0.0091,-0.01871,0.02013
1710000188.64,-0.5519,-0.3665,8.6353,-0.00127,-0.00346,-0.00897
1710000188.65,-0.3046,0.0659,8.8356,0.02539,0.00124,0.01278
1710000188.66,0.0737,0.1767,9.4238,-0.01009,0.00186,0.00164
1710000188.67,0.2442,0.2723,10.2807,0.01411,-0.00992,0.00026
1710000188.68,0.2483,0.388,10.4777,-0.00715,-0.00614,-0.00562
1710000188.69,0.6413,0.683,10.979,-0.01266,-0.01242,-0.00377
1710000188.7,0.9395,0.7123,11.5431,-0.00022,0.01536,-0.00815
1710000188.71,1.3213,0.6152,12.3681,-0.01182,-0.01754,0.0126
1710000188.72,1.2288,0.7742,12.5099,0.00357,-0.01733,-0.00473
1710000188.73,1.2998,0.9222,12.7148,0.00987,-0.00852,-0.00822
1710000188.74,1.2253,0.8488,12.8702,-0.00481,-0.00586,0.01563
1710000188.75,1.631,0.7905,12.5951,-0.00833,-0.00648,0.00097
1710000188.76,1.5048,0.5761,12.8782,0.00976,-0.00241,-0.00973
1710000188.77,1.2647,0.8549,12.5241,-0.01026,0.01145,0.00814
1710000188.78,1.3821,0.5908,12.315,-0.01556,-0.00859,0.00438
1710000188.79,1.0424,0.5736,11.9586,0.00892,-0.00597,-0.00146
1710000188.8,0.683,0.2881,11.7736,0.00188,0.00689,0.00179
1710000188.81,0.8383,0.1097,11.4656,-0.0005,0.01593,0.00245
1710000188.82,0.0636,-0.1034,10.386,-0.00933,0.00796,0.00076
1710000188.83,0.1158,-0.0904,10.2256,0.00659,-0.0219,0.01386
1710000188.84,-0.2046,-0.1806,9.4179,0.00755,0.00066,-0.00282
1710000188.85,-0.7093,-0.3569,9.0553,-0.01955,0.013,-2e-05
1710000188.86,-0.6738,-0.3498,8.4455,0.02897,-0.02046,0.00734
1710000188.87,-1.0602,-0.6562,7.7958,-0.01393,0.00012,-0.00336
1710000188.88,-0.9032,-0.8017,7.3935,-0.00668,-0.00318,-0.01163
1710000188.89,-1.1639,-0.7579,7.1597,-0.00479,0.02101,-0.01473
1710000188.9,-1.3934,-0.7195,7.0502,-0.0201,0.00353,-0.01477
1710000188.91,-1.8619,-0.8142,6.9547,-0.00973,0.00587,-0.01234
1710000188.92,-1.5804,-0.7523,7.4319,-0.00611,0.01156,-0.01232
1710000188.93,-1.5478,-0.6601,7.0356,-0.00386,-0.02779,0.00568
1710000188.94,-1.1757,-0.5415,6.8586,-0.00804,0.0056,-0.01834
1710000188.95,-1.1868,-0.4659,7.6573,0.0115,-0.00763,-0.00535
1710000188.96,-0.9793,-0.3297,7.8985,0.00319,-0.01126,0.01386
1710000188.97,-0.6511,-0.1463,8.1931,0.00924,-0.00412,-0.00681
1710000188.98,-0.3076,0.0153,8.5072,-0.00335,-0.00232,0.01632
1710000188.99,-0.0622,0.0395,9.2154,0.00672,0.0033,0.01208
1710000189.0,0.0819,0.0528,10.0675,0.00194,0.00864,-0.01266
1710000189.01,0.2403,0.2716,10.4952,0.00756,0.01525,-0.00585
1710000189.02,0.6174,0.5473,11.2092,-0.01052,-0.0079,-0.00054
1710000189.03,0.7988,0.536,11.7017,0.0118,-0.00025,-0.00421
1710000189.04,1.1447,0.7221,11.9282,0.00185,-0.02691,-0.00209
1710000189.05,1.1284,0.7515,11.6305,0.00035,-0.00891,0.00476
1710000189.06,1.4928,0.7989,12.3673,0.01385,0.00419,0.0045
1710000189.07,1.4599,0.8482,12.4307,-0.00284,0.00768,-0.0187
1710000189.08,1.5549,0.8966,13.1108,-0.00365,0.02719,0.00489
1710000189.09,1.3087,0.7269,12.9124,0.0132,-0.00216,0.01127
1710000189.1,1.3855,0.5496,12.643,-0.00391,-0.00807,-0.00249
1710000189.11,1.3814,0.5869,12.3577,-0.00204,-0.00128,-0.00935
1710000189.12,1.1284,0.5095,12.3612,-0.01512,-0.00211,0.00095
1710000189.13,0.6041,0.0796,11.5653,-0.00919,-0.01048,0.01715
1710000189.14,0.5375,0.0888,11.0199,0.01007,0.00476,0.01591
1710000189.15,0.5148,0.0143,10.4844,0.00244,-0.01357,0.01342
1710000189.16,0.4136,-0.1868,10.2301,-0.01089,0.00468,0.00628
1710000189.17,-0.1291,-0.2705,9.4811,-0.00592,0.0015,-0.00575
1710000189.18,-0.4464,-0.4815,9.2858,-0.00938,0.00314,0.00492
1710000189.19,-0.4808,-0.4456,8.5516,0.00358,0.00689,-0.00196
1710000189.2,-0.88,-0.6354,7.7872,0.00463,0.01499,0.00586
1710000189.21,-0.982,-0.8989,7.5937,-0.00609,0.00057,0.00783
1710000189.22,-1.3108,-0.6988,7.0996,-0.01061,0.00052,-0.00465
1710000189.23,-1.4556,-0.7181,7.0124,-0.01677,0.00345,-0.00097
1710000189.24,-1.3501,-0.7988,7.0973,0.01445,-0.00344,-0.00037
1710000189.25,-1.3991,-0.9482,6.7946,-0.00279,0.01163,-0.00792
1710000189.26,-1.5216,-0.6162,6.7446,0.00553,-0.01335,-0.01465
1710000189.27,-1.5633,-0.7258,7.1239,-0.01063,0.0044,0.01227
1710000189.28,-1.5169,-0.5547,7.2058,-0.00367,-0.00284,-0.00194
1710000189.29,-1.3241,-0.4527,7.7439,-0.01158,0.00588,0.01553
1710000189.3,-0.9767,-0.4019,8.1259,0.00638,-0.00801,0.00937
1710000189.31,-0.5912,-0.1109,8.3354,0.0077,0.02186,0.01404
1710000189.32,-0.6229,0.0592,8.8146,0.00804,0.00652,0.0113
1710000189.33,-0.3342,0.1993,9.5607,-0.00805,-0.00286,0.00819
1710000189.34,0.2446,0.3094,10.281,0.00101,0.00231,0.00481
1710000189.35,0.6988,0.3865,11.0958,-0.0122,0.00137,0.00421
1710000189.36,0.8859,0.7223,11.0412,0.00123,0.00507,0.00646
1710000189.37,0.6799,0.6879,11.5324,0.00771,0.00037,0.0029
1710000189.38,1.2145,0.646,12.3276,-0.00394,0.01171,0.00402
1710000189.39,1.4578,0.8277,12.4875,-0.00156,-0.0275,0.0105
1710000189.4,1.3523,0.8364,12.6369,-0.00959,-0.00642,0.00393
1710000189.41,1.4526,0.8494,12.9302,-0.00836,0.00069,-0.00268
1710000189.42,1.5471,0.7447,13.0616,-0.00821,-0.01403,0.00177
1710000189.43,1.526,0.6192,12.9325,-0.0072,0.00446,-0.01078
1710000189.44,1.4138,0.4539,12.3931,0.00958,0.00918,0.00801
1710000189.45,1.3222,0.4263,12.334,-0.00719,0.0192,0.00334
1710000189.46,1.0592,0.1852,12.0989,-0.00024,0.00959,0.00594
1710000189.47,0.7099,0.24,11.3687,0.00811,0.00511,-0.00503
1710000189.48,0.4852,-0.0991,10.9983,0.00304,0.00648,0.00044
1710000189.49,0.1642,-0.1246,10.2641,0.02578,-0.00405,-0.02222
1710000189.5,-0.0692,-0.1635,9.6287,0.00677,-0.00543,-0.00605
1710000189.51,-0.1968,-0.3996,9.3401,-0.0032,0.00072,-0.00941
1710000189.52,-0.6681,-0.5071,8.8998,-0.01431,0.00626,-0.00276
1710000189.53,-0.6432,-0.5648,8.3649,0.01186,-0.0086,-0.00411
1710000189.54,-1.1751,-0.6442,7.4988,-0.00455,0.00955,0.0065
1710000189.55,-1.183,-0.6535,7.6557,-0.00794,0.00382,-0.00207
1710000189.56,-1.2319,-0.7359,7.2222,-0.00934,0.00386,0.00989
1710000189.57,-1.3856,-0.7633,7.1405,-0.01128,-0.00734,-0.01989
1710000189.58,-1.7742,-0.9738,6.6411,-0.00235,0.00252,0.0061
1710000189.59,-1.4682,-0.7044,7.0134,-0.00525,0.014,0.00694
1710000189.6,-1.5373,-0.4879,7.0966,0.00189,0.0102,0.01541
1710000189.61,-1.5128,-0.4911,6.9401,0.02209,0.00389,-0.01772
